Quality,Angle,Distance,Time
15,358.171875,2396.5,166.148833
17,0.515625,2208.75,166.148902
18,2.84375,2051.25,166.156076
17,5.171875,1921.5,166.156173
20,7.53125,1809,166.156243
22,9.890625,1714.25,166.156315
28,100.609375,1323.25,166.156384
25,102.859375,1363.5,166.157031
26,105.078125,1414.25,166.157099
23,107.265625,1469.75,166.157166
23,109.5,1524.75,166.157235
24,111.765625,1597.25,166.1573
23,113.96875,1675,166.157368
20,116.25,1756.5,166.157434
24,118.5,1750.75,166.1575
28,120.828125,1711,166.157565
29,123.140625,1668.5,166.157633
23,125.375,1632.75,166.157701
32,127.671875,1602.25,166.157768
29,130.03125,1573.5,166.157835
26,132.296875,1550.75,166.157901
28,134.59375,1529.5,166.15797
28,136.90625,1510.5,166.158047
34,139.203125,1496,166.15812
33,141.515625,1483.75,166.158186
27,143.765625,1473.25,166.158258
29,146.109375,1465.75,166.158326
28,148.3125,1462.5,166.158396
28,150.671875,1457.75,166.158463
29,208.953125,1674.75,166.158531
29,211.25,1630.75,166.158598
30,213.5625,1590.25,166.158663
26,215.875,1558.5,166.158731
27,218.234375,1529.25,166.158796
27,220.53125,1503.5,166.158863
33,222.78125,1482,166.158928
28,225.109375,1459,166.158995
29,227.359375,1440.25,166.159061
30,229.625,1426.5,166.159128
30,231.984375,1413.25,166.159193
34,234.203125,1403.75,166.159262
36,236.5,1396.75,166.159329
35,238.828125,1390.75,166.159399
35,241.0625,1387.25,166.159464
36,243.34375,1386.75,166.159538
36,245.671875,1387.25,166.159609
36,247.953125,1394.5,166.159675
35,250.234375,1397.75,166.159747
34,252.4375,1404,166.159813
31,254.75,1414.75,166.15988
30,256.96875,1427.5,166.159944
29,259.265625,1447.5,166.160011
28,261.546875,1464.5,166.160076
33,263.765625,1484.25,166.160143
27,266.046875,1508.75,166.160208
27,268.359375,1531,166.160275
25,270.640625,1565.5,166.16034
32,272.875,1596.5,166.160407
23,275.140625,1639.75,166.160473
29,277.390625,1677.25,166.160541
25,279.671875,1726.5,166.160608
25,281.9375,1779.5,166.160677
25,284.1875,1838.5,166.160749
23,286.421875,1903.5,166.160816
21,288.703125,1982.75,166.160889
22,290.96875,2064.75,166.160955
18,293.171875,2159,166.161021
18,295.4375,2270.25,166.161088
18,297.703125,2401,166.161156
17,299.828125,2541.5,166.161224
23,302.09375,2521.75,166.165547
24,304.390625,2464.75,166.165714
28,306.65625,2415.25,166.165848
23,308.921875,2369.5,166.165984
28,311.25,2331.75,166.166119
27,313.515625,2295.5,166.171274
24,315.765625,2267.5,166.171413
25,318.046875,2237.5,166.171551
26,320.328125,2214.75,166.171688
27,322.8125,2195.5,166.171822
27,325.046875,2182.5,166.171961
27,327.3125,2176.75,166.172096
23,329.640625,2165,166.182742
24,331.9375,2162.25,166.182982
24,334.203125,2162.5,166.183128
27,336.46875,2171,166.183265
27,338.75,2176.25,166.183404
27,341.0625,2183.25,166.183537
28,343.34375,2196.75,166.183673
26,345.640625,2215.75,166.183807
25,347.953125,2242.25,166.183942
24,350.21875,2270.75,166.833693
29,352.5,2301,166.83405
28,354.8125,2333,166.834153
26,74.359375,1045.5,166.834371
35,76.59375,1055.75,166.834485
34,78.8125,1066.75,166.834564
31,81.125,1083.25,166.834646
32,83.484375,1098.25,166.834737
30,85.765625,1114,166.835704
31,87.984375,1134.75,166.836109
28,90.25,1153.75,166.836212
32,92.484375,1181,166.836338
32,94.765625,1208.75,166.83647
27,96.984375,1241,166.836737
25,99.328125,1275.25,166.83695
28,101.515625,1313.5,166.837191
26,103.765625,1358.5,166.837289
27,106,1406.25,166.837639
22,108.21875,1462.5,166.83777
24,110.46875,1524,166.837937
23,112.6875,1593,166.838193
23,114.90625,1671,166.838453
20,117.15625,1750,166.838701
24,119.40625,1780,166.838854
26,121.703125,1732.5,166.838993
30,124.046875,1694,166.839235
28,126.328125,1659.5,166.839564
32,128.609375,1630.25,166.839822
32,130.984375,1601,166.840007
30,133.265625,1574.75,166.840089
28,135.5625,1554.75,166.840172
29,137.859375,1537.75,166.840263
28,140.09375,1523,166.84047
28,142.390625,1510.75,166.840613
28,144.703125,1502.5,166.845723
34,146.984375,1496,166.845908
35,149.234375,1490.25,166.850027
36,151.578125,1488.25,166.850241
28,182.140625,1711.75,166.850319
25,184.453125,1744,166.850387
27,186.671875,1790,166.850454
26,188.9375,1841.5,166.850522
24,191.21875,1896.5,166.850589
27,193.484375,1961.25,166.850657
23,195.734375,2032,166.850735
21,198.046875,1977.25,166.850803
23,200.34375,1900.75,166.850869
26,202.6875,1836.25,166.850935
23,205.0625,1778.25,166.851
26,207.375,1725,166.851066
29,209.671875,1678.5,166.851131
23,212.015625,1639.75,166.851197
32,214.296875,1600.5,166.851264
25,216.59375,1565.75,166.85133
28,218.90625,1537.75,166.851395
28,221.234375,1510.75,166.851478
33,223.546875,1489.25,166.851544
27,225.84375,1471,166.85161
29,228.0625,1453,166.851675
30,230.34375,1438.5,166.85174
30,232.640625,1424.5,166.851805
32,234.90625,1414,166.851871
34,237.203125,1407.75,166.851936
35,239.546875,1402.25,166.852001
35,241.78125,1401.75,166.852067
36,244.046875,1399.75,166.852134
35,246.390625,1402.25,166.8522
35,248.640625,1407.5,166.852269
32,250.921875,1414,166.852335
31,253.171875,1423.25,166.852402
30,255.453125,1436.5,166.852468
28,257.6875,1449.75,166.852533
28,259.96875,1464.5,166.852599
34,262.296875,1484.25,166.852664
27,264.5625,1504.5,166.85273
28,266.8125,1529,166.852795
26,269.09375,1557.75,166.85286
30,271.34375,1587.5,166.852925
22,290.46875,2067.75,166.85299
19,292.71875,2163.25,166.853056
17,294.953125,2272.5,166.853123
18,297.25,2399,166.853198
17,299.359375,2529.5,166.853284
24,301.640625,2487.5,166.853352
25,303.921875,2434,166.85342
26,306.203125,2382,166.853485
27,308.5,2336,166.853552
29,310.796875,2295.5,166.853644
24,313.046875,2264.5,166.853713
32,39.859375,1100.5,166.853779
31,42.140625,1081,166.853845
34,44.375,1064,166.85391
26,46.734375,1051.5,166.853976
26,49.078125,1040.5,166.854042
32,51.390625,1032.25,166.854107
31,53.703125,1021.5,166.854172
33,55.953125,1016.5,166.854237
33,58.265625,1011.25,166.854305
27,60.4375,1006.5,166.854371
27,62.78125,1006.25,166.854436
34,65.078125,1007.5,166.854501
33,67.3125,1009,166.854631
33,69.59375,1013.75,166.854724
33,71.875,1018.25,166.854791
32,74.1875,1027.5,166.854856
32,76.515625,1035.25,166.85492
26,78.71875,1046.5,166.854986
34,81,1057.75,166.855051
31,83.21875,1074.5,166.855115
32,85.609375,1094,166.855181
31,87.84375,1111,166.855246
32,90.109375,1132.5,166.855312
27,92.328125,1155,166.855377
32,94.65625,1183,166.855443
30,96.84375,1213.75,166.855508
28,99.09375,1250,166.85558
27,101.390625,1287.25,166.855646
27,103.640625,1329.5,166.855712
24,105.9375,1375.25,166.855777
25,108.0625,1427.25,166.855843
26,110.328125,1497,166.855908
21,112.578125,1561.75,166.855973
23,114.828125,1630.5,166.856119
22,117.015625,1714.75,166.856189
20,119.28125,1810.25,166.856255
25,121.5625,1784,166.85632
26,123.890625,1743.75,166.856385
31,126.171875,1710,166.856451
29,128.4375,1677,166.856516
23,130.8125,1647.75,166.856581
32,133.078125,1618.25,166.856646
33,135.421875,1600.25,166.856712
30,137.703125,1580,166.856778
26,139.984375,1565.75,166.856842
28,142.3125,1552.25,166.856908
28,144.5625,1543.75,166.856974
29,146.875,1535.25,166.85704
29,149.125,1533.25,166.857105
29,151.421875,1524.75,166.85717
29,153.734375,1525.75,166.857235
29,156.109375,1529.25,166.857301
29,158.40625,1534.5,166.857367
29,160.703125,1539.25,166.857433
29,162.96875,1551,166.857497
27,165.25,1563.75,166.857562
31,167.59375,1575,166.857626
32,169.828125,1593.75,166.857692
33,172.15625,1610.5,166.857757
25,174.46875,1634.75,166.857822
29,176.71875,1665.5,166.857887
32,178.90625,1693.25,166.857953
28,181.1875,1727,166.858018
24,183.453125,1764.5,166.858083
28,185.71875,1813.75,166.858149
26,187.96875,1857.25,166.858214
24,190.265625,1909.5,166.85828
23,192.53125,1974,166.858345
25,194.8125,2040.75,166.858413
22,197.078125,2035.25,166.858479
24,199.40625,1951.5,166.858544
24,201.734375,1880.5,166.858609
25,204.0625,1821,166.858674
24,206.40625,1764.75,166.858739
28,208.734375,1714,166.858805
28,211.015625,1672.75,166.858869
30,213.359375,1630,166.858935
31,215.625,1595,166.859
26,217.9375,1561.5,166.859064
29,220.265625,1536.75,166.859129
28,222.546875,1511.75,166.859194
34,224.890625,1494,166.85926
34,227.09375,1476.75,166.859325
28,229.421875,1461.5,166.859408
29,231.703125,1441,166.859498
30,233.984375,1435.5,166.86052
31,236.296875,1424,166.860704
32,238.59375,1418.25,166.860801
32,240.84375,1414,166.860886
32,243.1875,1417,166.860964
32,245.484375,1414.75,166.861043
32,247.765625,1418.5,166.861119
30,250,1425,166.861197
30,252.328125,1435.25,166.861276
30,254.59375,1443.5,166.861354
29,256.859375,1460.75,166.861441
27,259.109375,1472.75,166.861517
33,261.375,1487.25,166.861589
28,263.625,1510.5,166.861663
28,265.96875,1535,166.861734
25,268.203125,1560.5,166.861805
29,270.4375,1589.75,166.861878
30,272.75,1624.25,166.861952
27,275.046875,1660.75,166.862024
29,277.28125,1710,166.862099
25,279.578125,1757.75,166.862171
26,281.828125,1813,166.862248
25,284.078125,1865.5,166.862334
23,286.3125,1933,166.862409
23,288.5625,2014,166.865521
21,290.875,2096,166.865838
20,293.078125,2195,166.865942
21,295.328125,2308.25,166.866009
18,297.640625,2433,166.866076
22,299.734375,2515.5,166.866142
25,302.03125,2451.5,166.86621
25,304.359375,2402,166.866275
24,306.59375,2347.75,166.866342
28,308.90625,2304.75,166.866408
24,311.171875,2269,166.866474
25,313.453125,2231.5,166.866541
26,315.765625,2196.75,166.86661
26,318.046875,2175,166.866676
24,320.328125,2150.75,166.866742
25,322.78125,2130.25,166.866809
27,325.078125,2119.5,166.866875
27,327.328125,2106.25,166.866941
28,329.65625,2100.5,166.867006
28,331.9375,2099.75,166.867072
28,334.21875,2098.75,166.867138
28,336.484375,2102,166.867204
27,338.8125,2108,166.86727
27,341.078125,2120.25,166.867335
26,343.34375,2131.5,166.867401
24,345.65625,2152.5,166.867467
27,347.984375,2177.5,166.867535
26,350.234375,2198.5,167.409113
25,352.53125,2232.5,167.409351
24,354.8125,2269.25,167.409437
27,22.078125,1328,167.409506
27,24.375,1282.5,167.409573
29,26.671875,1244.5,167.409639
31,28.984375,1208.25,167.409705
25,31.28125,1179,167.409772
27,33.609375,1147.75,167.409842
32,36.015625,1124.75,167.410286
31,38.28125,1102,167.410385
31,40.640625,1083,167.410456
33,42.875,1066.25,167.410524
26,45.28125,1050,167.410592
27,47.5625,1038.5,167.410663
33,49.84375,1027,167.410728
33,52.171875,1017,167.410797
32,54.484375,1008.75,167.410865
27,56.71875,1004,167.410935
27,59.015625,1000.25,167.411
27,61.34375,998.75,167.411067
27,63.609375,998,167.411133
27,65.875,998.75,167.411199
27,68.203125,1000.25,167.411266
27,70.40625,1005.75,167.411335
33,72.71875,1013.25,167.411401
32,74.984375,1018.75,167.41147
32,77.21875,1028.25,167.411537
26,79.5625,1042.25,167.411603
35,81.828125,1053.5,167.41167
31,84.109375,1071,167.411736
31,86.375,1089.25,167.411801
31,88.625,1110,167.411868
31,90.9375,1132.25,167.411932
27,93.21875,1156,167.411999
32,95.453125,1186,167.41207
30,97.640625,1215,167.412137
28,99.890625,1251.5,167.412204
27,102.171875,1292,167.41227
28,104.453125,1333.5,167.412337
27,106.734375,1384.5,167.412407
24,108.875,1438.75,167.412476
24,111.078125,1503.75,167.412542
21,113.34375,1571.75,167.412609
18,115.609375,1645.75,167.412677
20,117.78125,1737,167.412753
24,120.046875,1835.25,167.412821
28,122.375,1790,167.412889
25,124.6875,1751.5,167.412955
28,126.921875,1716.25,167.413023
31,129.234375,1693,167.413092
30,131.5625,1658,167.41316
25,133.875,1633.25,167.413231
33,136.15625,1611.25,167.413364
33,138.46875,1594.75,167.413573
31,130.859375,1677,167.418293
29,133.140625,1652,167.418381
31,135.46875,1632,167.418456
33,137.734375,1606.75,167.418523
33,140.046875,1595,167.418591
31,142.390625,1581.75,167.41866
31,144.640625,1573,167.418749
28,146.953125,1565.5,167.427416
28,149.234375,1556.5,167.427542
28,151.5,1555,167.42777
28,153.765625,1554.75,167.427906
28,156.171875,1556.25,167.427981
27,158.5,1564.75,167.428048
30,160.765625,1572,167.428119
32,163.046875,1581,167.428186
33,165.3125,1593.75,167.428253
33,167.65625,1604.5,167.428319
32,169.921875,1625.25,167.428385
28,172.234375,1648.75,167.428451
31,174.515625,1671,167.428518
32,176.78125,1700.25,167.428583
27,178.984375,1729.25,167.42865
25,181.21875,1763,167.428717
28,183.484375,1807.25,167.428783
28,185.8125,1851.75,167.428849
26,188.0625,1897.5,167.428915
26,190.328125,1954,167.428981
24,192.59375,2018.75,167.429048
22,194.84375,2087,167.429114
23,197.15625,2045.75,167.42918
24,199.484375,1967,167.429246
25,201.765625,1895.25,167.429312
26,204.125,1833.75,167.42938
22,206.5,1777.5,167.429446
26,208.765625,1727.75,167.429512
31,211.109375,1679.75,167.429627
23,213.453125,1645.75,167.429693
31,215.703125,1604.25,167.429761
29,218.0625,1575.25,167.429827
30,237.984375,1438.5,167.429893
31,240.28125,1433,167.42996
30,242.5625,1433,167.430026
31,244.8125,1432.5,167.430092
30,247.0625,1438,167.43016
31,249.375,1443,167.430226
28,251.65625,1452,167.430291
28,253.921875,1462,167.430358
28,256.171875,1475.5,167.430424
34,258.4375,1486.75,167.43049
28,260.734375,1504,167.430556
29,263.03125,1524.25,167.430621
28,265.296875,1549.75,167.430687
29,267.578125,1573.5,167.430754
32,269.796875,1603.25,167.43082
23,272.109375,1640.25,167.430886
30,274.3125,1677.25,167.430952
28,276.625,1723,167.431018
24,278.875,1766,167.431083
27,281.140625,1822.25,167.431148
26,283.4375,1877,167.431213
24,285.640625,1945.25,167.431279
22,287.953125,2021.75,167.43242
21,290.203125,2103.5,167.432576
20,292.4375,2205.75,167.432655
20,294.703125,2314,167.432726
19,296.96875,2437,167.432792
23,299.078125,2478,167.432858
24,301.359375,2419.25,167.432925
25,303.640625,2363.5,167.432991
27,305.9375,2310.5,167.433059
23,308.203125,2268.75,167.433125
24,310.5,2224,167.433191
26,312.78125,2190.5,167.433256
23,315.078125,2160.25,167.433323
24,317.359375,2132.25,167.433389
26,319.625,2115.5,167.433455
25,321.9375,2094.5,167.43352
28,324.34375,2079.25,167.433586
29,326.640625,2070.25,167.433651
30,328.9375,2065.5,167.433718
30,331.234375,2061.5,167.433783
30,333.53125,2062.5,167.433853
30,335.8125,2063.75,167.43392
29,338.09375,2066.5,167.433987
29,340.375,2075.5,167.434052
27,342.6875,2091,167.436272
27,344.96875,2102.25,167.436345
26,347.28125,2122.5,167.436441
23,351.046875,2158,167.966219
26,353.34375,2186.5,167.973855
25,355.609375,2223.25,167.973937
23,357.875,2267.5,167.974008
16,0.234375,2128.25,167.974522
18,2.546875,1976.75,167.974601
19,4.890625,1844.25,167.974674
21,7.265625,1737.75,167.974741
19,9.59375,1640.75,167.97481
21,11.859375,1562.75,167.974877
25,14.21875,1489.5,167.974944
26,95.921875,1166,167.975009
27,98.15625,1198.25,167.975078
28,100.390625,1234.25,167.975146
24,102.65625,1273.5,167.975213
26,104.890625,1318.75,167.975335
24,107.046875,1371.25,167.975404
24,109.34375,1424,167.975473
26,111.546875,1495.75,167.975538
21,113.765625,1563.5,167.975604
19,116.046875,1638.75,167.976501
21,118.234375,1727.75,167.976568
20,120.515625,1833.75,167.976634
29,122.765625,1839.5,167.9767
28,125.03125,1800.75,167.976767
26,127.34375,1760.5,167.976835
28,129.65625,1731,167.9769
30,131.953125,1709.25,167.976965
31,134.25,1683,167.977031
30,136.578125,1663.5,167.977095
24,138.875,1646.25,167.977161
32,141.15625,1630.75,167.977304
34,143.40625,1616.75,167.977374
34,145.734375,1605.25,167.97744
35,147.984375,1602.5,167.977507
34,150.28125,1596.5,167.977573
34,152.578125,1596.25,167.977641
34,154.984375,1596.25,167.977708
35,157.3125,1598.25,167.977775
35,159.578125,1609.75,167.977841
34,161.828125,1613.25,167.977917
32,164.140625,1626.5,167.977983
25,166.421875,1647,167.978053
31,168.703125,1664,167.97812
33,171.015625,1683.5,167.978185
32,173.296875,1709,167.978251
28,175.59375,1726.75,167.978317
26,177.8125,1760,167.978386
28,180.03125,1800.25,167.978452
28,182.34375,1839.25,167.978519
27,184.578125,1878.75,167.978586
22,186.875,1927.25,167.978653
25,189.125,1986.5,167.978718
25,191.375,2042.75,167.978784
22,193.65625,2115.5,167.978852
20,195.921875,2103.5,167.978918
24,198.25,2021.5,167.978986
24,200.59375,1944.75,167.979051
25,203,1876.5,167.979121
25,205.296875,1822.25,167.979186
24,207.609375,1768.5,167.980338
26,209.921875,1723.25,167.980427
30,212.234375,1678.5,167.980498
23,214.546875,1642,167.980567
32,216.828125,1612,167.980635
29,219.1875,1576.25,167.980702
27,221.4375,1553,167.980769
28,223.8125,1530.75,167.980837
27,226.09375,1511.5,167.980914
33,228.328125,1495,167.980984
34,230.578125,1482.75,167.981052
28,232.875,1468,167.98112
28,235.21875,1462,167.981186
28,237.453125,1453,167.981252
28,239.78125,1450.5,167.981318
29,242.015625,1449.25,167.981384
29,244.34375,1449.25,167.981451
28,246.65625,1450.75,167.981517
28,248.9375,1457,167.981583
29,251.171875,1463.75,167.981648
28,253.4375,1475.25,167.981714
35,255.703125,1485.5,167.981782
32,258.03125,1499.5,167.981848
29,260.28125,1517.75,167.981913
29,262.578125,1536.5,167.981979
27,264.84375,1560,167.982045
31,267.0625,1587.5,167.982112
32,269.3125,1617.25,167.982177
26,271.640625,1650,167.982246
30,273.875,1694,167.982312
27,276.140625,1729.25,167.982377
25,278.390625,1781.25,167.982444
25,280.65625,1833.75,167.98251
25,282.9375,1886,167.984369
24,285.203125,1960.25,167.9846
22,287.453125,2034,167.984681
20,289.703125,2115.5,167.98475
20,291.953125,2213.75,167.984817
22,294.234375,2320.5,167.984887
18,296.484375,2443,167.984953
24,298.640625,2451.5,167.985019
24,300.9375,2393.75,167.985084
28,303.203125,2335.25,167.985153
24,305.484375,2283.25,167.985219
24,307.78125,2237.5,167.985286
29,320.25,2063.75,167.985352
30,322.484375,2046.25,167.985418
30,324.953125,2037.25,167.985484
28,327.234375,2026.25,167.98555
29,329.546875,2020.75,167.985616
29,331.8125,2019.25,167.985685
28,334.109375,2020,167.985751
29,336.390625,2022.75,167.985819
27,338.671875,2027.75,167.985884
28,340.90625,2042,167.98607
29,343.234375,2052,167.986141
29,345.5,2071.5,167.986207
26,347.84375,2092,167.986272
26,350.09375,2117.5,168.389111
24,352.390625,2146.5,168.38931
26,354.671875,2180.5,168.389389
25,356.96875,2216.75,168.389459
15,359.265625,2146.75,168.389527
17,1.578125,1988.25,168.389595
20,3.90625,1854.5,168.38966
31,69.9375,969.25,168.389724
30,72.171875,975.25,168.391597
31,74.53125,981,168.391668
28,76.71875,992,168.391733
27,79.109375,1001.5,168.391802
32,81.34375,1014.75,168.391868
31,83.59375,1029.75,168.391933
25,85.9375,1045.25,168.392
28,178.015625,1818.25,168.392064
29,180.234375,1852.75,168.392132
28,182.46875,1887.75,168.392197
26,184.734375,1938.5,168.392263
23,187.03125,1990.5,168.392328
25,189.296875,2046.5,168.392394
23,191.546875,2108,168.392459
24,193.84375,2186.25,168.392526
21,196.140625,2116.75,168.392591
22,198.4375,2034.25,168.392657
24,200.75,1960.75,168.392722
26,203.125,1893.5,168.392788
27,205.453125,1836,168.392852
25,207.78125,1782.25,168.392918
26,210.109375,1731.75,168.392983
30,212.421875,1693,168.393049
28,214.703125,1657,168.393115
31,217.03125,1620.25,168.39318
32,219.3125,1590.75,168.394853
28,221.59375,1571.75,168.394924
28,223.953125,1545.75,168.394992
28,226.25,1524.75,168.395059
28,228.46875,1510.75,168.395124
34,230.734375,1497.75,168.395192
34,233.03125,1485.5,168.395258
35,235.34375,1481.25,168.395325
28,237.609375,1475.25,168.395392
28,239.90625,1467,168.395458
29,242.21875,1466.5,168.395523
29,244.515625,1466.25,168.39559
28,246.78125,1471.5,168.395656
35,249.078125,1477.5,168.395721
36,251.359375,1484.75,168.395787
34,253.578125,1495,168.395853
28,255.890625,1505.5,168.395919
28,258.171875,1523,168.395985
29,260.421875,1539,168.39605
27,262.6875,1560.5,168.396115
31,264.953125,1587,168.39618
32,267.21875,1611.5,168.396244
23,269.484375,1647.5,168.396311
30,271.78125,1678.25,168.396377
28,274.046875,1722.25,168.396442
24,276.328125,1763.25,168.396507
26,278.546875,1814.75,168.396573
25,280.8125,1863.5,168.396638
23,283.109375,1927.25,168.396704
23,285.359375,1998.25,168.396769
21,287.609375,2072.75,168.396836
19,289.890625,2161.5,168.396905
19,292.109375,2267,168.396973
19,294.40625,2378,168.397876
24,296.625,2450.75,168.400979
22,298.84375,2386.5,168.401071
25,301.109375,2331,168.40114
23,303.359375,2274.5,168.401208
24,305.6875,2223.25,168.401274
25,307.9375,2182,168.401342
23,310.234375,2145.5,168.401409
26,312.5,2106.5,168.401784
27,314.828125,2078.25,168.401853
29,317.09375,2055.5,168.401924
29,319.34375,2037.75,168.402034
27,321.671875,2021.5,168.402146
29,324.046875,2012.25,168.402212
28,326.390625,1998.75,168.402278
29,328.6875,1992.75,168.402648
28,330.90625,1992.75,168.402729
28,333.234375,1990.5,168.402798
29,335.515625,1992.25,168.402865
29,337.78125,1996,168.402932
29,340.0625,2010,168.403234
28,342.359375,2019.25,168.403299
29,344.640625,2036.25,168.403366
29,346.953125,2053.5,168.403432
26,349.234375,2074.75,168.403498
26,351.515625,2100.5,168.834102
23,353.765625,2133.25,168.834377
27,43.671875,999,168.834459
29,45.875,987.25,168.834531
29,48.1875,976.5,168.834597
31,50.609375,967.75,168.834662
29,52.8125,961,168.834729
28,55.171875,955.75,168.834794
30,57.4375,950.75,168.834861
30,59.625,950.25,168.834927
30,61.9375,946.75,168.834992
30,64.234375,948,168.835066
30,66.453125,950.75,168.835134
29,68.75,953.25,168.835201
28,71.046875,958.75,168.835268
28,73.328125,964.5,168.835372
31,75.640625,972.25,168.835439
30,77.859375,981.5,168.835506
27,80.09375,995,168.835572
25,82.375,1006.5,168.835637
30,84.6875,1024.25,168.835703
33,148.90625,1669.25,168.835769
31,151.203125,1668,168.835835
32,153.515625,1668.5,168.835903
32,155.890625,1669.5,168.835971
33,158.1875,1680,168.836038
32,160.46875,1685.5,168.836103
33,162.71875,1698.75,168.836169
32,165,1710,168.836236
29,167.296875,1726,168.836301
27,169.59375,1744.75,168.836367
26,171.890625,1771.25,168.836434
28,174.140625,1801,168.8365
28,176.421875,1834.75,168.836584
27,178.671875,1862.25,168.836651
27,180.890625,1902,168.836718
28,183.140625,1945,168.836784
26,185.4375,1997,168.83685
29,257.265625,1538.5,168.836915
27,259.546875,1558,168.836982
30,261.78125,1576,168.837049
32,264.015625,1602.25,168.837115
30,266.296875,1630,168.837181
29,268.578125,1659.5,168.837248
31,270.859375,1694,168.837314
27,273.09375,1732.75,168.83738
23,275.359375,1779.5,168.837445
25,277.640625,1826.5,168.837512
25,279.890625,1880.25,168.837578
26,282.171875,1942.75,168.837644
22,284.390625,2015,168.83771
22,286.6875,2089,168.837777
20,288.90625,2179.25,168.839786
18,291.140625,2275.75,168.840035
18,293.421875,2396.25,168.84013
24,295.703125,2415.75,168.8402
23,298.015625,2346.25,168.840267
24,300.140625,2285,168.840334
23,302.4375,2234.25,168.840407
25,304.703125,2184.5,168.840473
23,306.984375,2145,168.840538
26,309.28125,2101.25,168.840604
27,311.53125,2070.75,168.840671
28,313.8125,2042.75,168.840738
27,316.09375,2020.5,168.840804
29,318.40625,1998.75,168.840869
28,320.703125,1985,168.840934
30,323.078125,1970,168.841
29,325.390625,1954.75,168.841065
30,327.703125,1948.75,168.841131
31,329.984375,1947,168.841198
30,332.234375,1945.25,168.841263
30,334.546875,1947,168.84133
30,336.8125,1952,168.841396
30,339.078125,1966.75,168.841513
30,341.375,1975,168.841579
28,343.65625,1990.25,168.841644
29,345.90625,2013,168.841709
26,348.21875,2028.5,168.841776
28,350.546875,2054,169.587567
26,352.828125,2087.5,169.587765
25,355.09375,2120,169.587849
18,357.328125,2156.25,169.587917
16,359.703125,1988.5,169.587985
19,2.046875,1846.25,169.588052
20,4.390625,1728.75,169.588118
22,6.734375,1629.25,169.588183
22,9.078125,1542.25,169.58825
24,11.359375,1469.25,169.588315
25,13.734375,1399.75,169.588381
25,16.09375,1338,169.588448
26,18.4375,1286,169.588513
26,20.765625,1240.5,169.588578
21,5.40625,1678.5,169.588644
22,7.6875,1581.75,169.588708
24,10.09375,1501.5,169.588772
25,12.328125,1425,169.588837
25,14.734375,1362,169.588902
26,17.046875,1304,169.588969
26,19.40625,1256.25,169.589034
30,21.6875,1212.5,169.589102
25,24.015625,1173.25,169.589167
30,26.34375,1139,169.589234
29,28.640625,1107,169.589299
30,30.953125,1080.75,169.589369
32,33.328125,1055.75,169.589456
30,35.609375,1033.75,169.589522
31,37.921875,1013.75,169.589589
26,40.28125,996.25,169.589655
29,42.5625,982.5,169.589828
29,44.890625,969.25,169.632428
29,47.125,958.75,169.632655
30,49.421875,950.25,169.632737
31,51.84375,941.25,169.632805
31,54.078125,936.25,169.632872
32,56.328125,932.75,169.632943
33,58.703125,930.5,169.633011
34,60.84375,929.75,169.633077
33,63.15625,930.25,169.633145
33,65.40625,931,169.633211
32,67.6875,934,169.633277
32,69.96875,938.5,169.633342
30,72.296875,945,169.63341
30,74.453125,953,169.633475
28,76.828125,960,169.633542
29,79.109375,972.25,169.633609
30,81.296875,983.75,169.633675
27,83.65625,997.25,169.633748
31,85.875,1015.25,169.633814
29,88.125,1036.5,169.633883
33,90.4375,1058.75,169.633949
29,92.625,1086,169.634016
29,94.921875,1112.75,169.634083
22,113.65625,1513.25,169.63415
22,115.859375,1593.5,169.634216
20,118.125,1689.25,169.634283
19,120.375,1787.25,169.634353
17,122.59375,1909.25,169.634421
26,124.84375,1905.75,169.634488
27,127.15625,1872.25,169.634554
29,129.4375,1841.5,169.634629
29,131.765625,1810,169.634697
28,134.046875,1788.25,169.639051
26,136.359375,1764,169.639134
27,138.609375,1746.25,169.639211
28,140.90625,1738,169.639279
30,143.21875,1728.75,169.639366
31,145.46875,1717,169.639437
32,147.734375,1713.5,169.639506
33,150.0625,1708.75,169.639578
33,152.296875,1708.5,169.639928
31,154.609375,1709.75,169.640005
30,156.984375,1716.75,169.640084
30,159.296875,1720.25,169.640154
29,161.578125,1739,169.64022
27,163.859375,1745.5,169.640287
26,166.171875,1763,169.640354
31,222.109375,1590,169.640426
29,224.4375,1572.25,169.640493
28,226.78125,1553.25,169.640559
29,229,1538.25,169.640628
28,231.296875,1525.25,169.640692
29,233.515625,1517,169.640759
28,235.859375,1510.5,169.640824
28,238.09375,1505.5,169.640891
28,240.40625,1503.75,169.640957
28,242.65625,1505,169.64103
28,244.953125,1509.25,169.641095
28,247.25,1511.25,169.641163
29,249.5,1521.25,169.641235
29,251.75,1530,169.6413
29,254.046875,1539.5,169.642751
28,256.328125,1554.75,169.642871
29,258.609375,1574.5,169.642937
33,260.875,1595.5,169.643005
33,263.15625,1618,169.643071
30,328,1898,169.643137
30,330.3125,1889.25,169.643203
30,332.5625,1895.25,169.643269
30,334.890625,1897.75,169.643336
29,337.140625,1902.25,169.643402
28,339.4375,1911,169.650116
26,341.71875,1926.25,169.650211
30,344,1944.25,169.650293
30,346.28125,1966.25,169.65036
27,348.5625,1990,169.650431
27,350.875,2016,170.150866
28,353.15625,2045.25,170.151059
31,77.203125,940.5,170.151137
29,79.34375,952.5,170.151205
